timestamp,engine_id,engine_temp,oil_pressure,fuel_consumption,vibration_level,rpm,engine_load,coolant_temp,exhaust_temp,running_period,fuel_consumption_per_hour,maintenance_status,failure_mode,engine_type,fuel_type,manufacturer
2024-11-10,ENG_021,90.44071318677967,7.333291014203543,2553.868043614377,4.469120401065896,1511.348336659364,58.572914603522456,87.32057704248231,450.0,67.52259141476965,100.0,Requires Maintenance,No Failure,4-stroke High-Speed,Diesel,MAN B&W
2024-11-17,ENG_021,88.88509889265691,8.0,6990.813991539813,3.6564304161468035,1522.6912080113104,61.64903441058986,89.77491465929796,450.0,108.62834367881503,100.0,Critical,No Failure,4-stroke Medium-Speed,HFO,MAN B&W
2024-11-24,ENG_021,86.58239227014816,6.133601963256327,1206.669280141947,3.95734930746017,1537.1675257805507,50.759285188703174,81.88402901948817,450.0,58.92070958831417,100.0,Requires Maintenance,Oil Leakage,4-stroke Medium-Speed,Diesel,Caterpillar
2024-12-01,ENG_021,82.03360936165592,6.621531246780444,1000.0,3.9770417512796583,1683.974303190886,38.31864060180388,82.446534283025,450.0,45.9284982431148,100.0,Critical,Mechanical Wear,4-stroke Medium-Speed,Diesel,MAN B&W
2024-12-08,ENG_021,76.78463974683334,7.341482773693845,2935.1700799653254,3.5932292979745277,1703.7846480179796,32.75866258226577,73.8003210916049,450.0,97.00307687835928,100.0,Critical,No Failure,4-stroke Medium-Speed,Diesel,Rolls-Royce
2024-12-15,ENG_021,76.36428455605032,6.590787479051733,1994.860529681613,3.5782339818630917,1381.1578255236666,21.991361273745575,76.12116794493822,450.0,156.82831528600906,100.0,Normal,Mechanical Wear,2-stroke Medium-Speed,Diesel,Yanmar
2024-12-22,ENG_021,82.83900808864142,6.657291878435418,1902.3979561305796,3.854402670005883,1376.7713083902113,38.23678407444343,83.41261841625882,450.0,5.876954750713798,323.7047138910708,Normal,Overheating,2-stroke Low-Speed,HFO,Yanmar
2023-01-01,ENG_022,88.30967582732374,7.74281065100853,5441.10016022338,3.8112681293815966,1291.9602578089055,59.18976743187698,87.25111541311529,450.0,129.23084219496153,100.0,Requires Maintenance,Overheating,4-stroke Medium-Speed,Diesel,Mitsubishi
2023-01-08,ENG_022,85.5006261933061,8.0,9468.226838096169,4.224613127099971,1639.7631340560952,76.29828910690895,80.57909360469414,450.0,121.41818271149735,100.0,Normal,Oil Leakage,2-stroke Low-Speed,Diesel,Yanmar
2023-01-15,ENG_022,84.95674733769289,8.0,10898.380567217107,4.149234037076309,1789.7640216675431,72.27226893578313,81.39269083734433,450.0,161.94417546523223,100.0,Requires Maintenance,Oil Leakage,4-stroke High-Speed,Diesel,MAN B&W
2023-01-22,ENG_022,95.2033731472174,8.0,9986.319222989612,4.117386706588302,1436.9836144182152,65.96388659211816,96.57810401225755,450.0,156.3594853518673,100.0,Critical,Oil Leakage,4-stroke High-Speed,Diesel,Rolls-Royce
2023-01-29,ENG_022,88.65708194914237,8.0,9282.291752870262,3.8302317487213386,1451.7138870550014,67.30684059519791,86.98475536760171,450.0,128.0550704234244,100.0,Requires Maintenance,Mechanical Wear,2-stroke Medium-Speed,Diesel,MAN B&W
2023-02-05,ENG_022,90.89335499774762,7.7119498461679745,4770.746554984384,3.902129862757638,1793.3565113797952,59.89909420855972,92.57590425610081,450.0,87.42867246667657,100.0,Critical,No Failure,4-stroke High-Speed,Diesel,MAN B&W
2023-02-12,ENG_022,75.22456388757607,6.115185852010402,1000.0,3.6628959460158477,1601.1115706430016,35.61721145396018,75.25366776247077,450.0,34.31694894323134,100.0,Normal,Overheating,2-stroke Medium-Speed,Diesel,Mitsubishi
2023-02-19,ENG_022,84.96378116947228,8.0,5851.323457507388,4.393041251163096,1587.247140960211,74.43170184234978,84.37028549614085,450.0,91.59960067869649,100.0,Requires Maintenance,Mechanical Wear,4-stroke High-Speed,HFO,MAN B&W
2023-02-26,ENG_022,83.85519855164645,7.864233165613121,6130.225216662243,3.2091387919448326,1261.8166988052546,60.243938714350044,84.89812931601104,450.0,128.57913497850183,100.0,Normal,Oil Leakage,4-stroke High-Speed,Diesel,MAN B&W
2023-03-05,ENG_022,84.97510600379086,7.050999834946992,6246.248963296766,3.5813263905029604,1635.7456138558837,53.6264378588264,82.95041478810643,450.0,150.47242772316605,100.0,Requires Maintenance,Oil Leakage,4-stroke Medium-Speed,Diesel,Wärtsilä
2023-03-12,ENG_022,74.6721089494206,6.656008876459308,3480.4066333060755,4.106411061962745,1314.1727318980484,26.659368152808867,75.87329370363986,450.0,132.67161754737225,100.0,Normal,Mechanical Wear,4-stroke Medium-Speed,Diesel,MAN B&W
2023-03-19,ENG_022,90.51666740404423,7.582826970732222,1417.1215253973642,3.6873878327226493,1273.1959628130085,46.82333262838553,89.25814615660315,450.0,32.80484511209707,100.0,Normal,Oil Leakage,4-stroke High-Speed,Diesel,MAN B&W
2023-03-26,ENG_022,85.18406538932197,7.728934664028317,3585.980082892319,3.569426990955674,1430.6456846466576,47.62149627211558,92.79292206644028,450.0,100.74730079031399,100.0,Critical,Mechanical Wear,4-stroke High-Speed,Diesel,MAN B&W
2023-04-02,ENG_022,100.80683806421735,8.0,3463.3403933637746,4.1486144440152195,1382.841455310262,71.87381657136021,97.40503121280909,450.0,55.80514120126798,100.0,Critical,Mechanical Wear,2-stroke Medium-Speed,Diesel,MAN B&W
2023-04-09,ENG_022,87.86170873373727,6.648156821506042,1114.3034564561026,3.5203208626135614,1455.6800611229921,52.798893211267306,86.78996284354514,450.0,1.5465521216280225,720.5081813105006,Normal,Mechanical Wear,2-stroke Low-Speed,Diesel,Yanmar
2023-04-16,ENG_022,70.78445579186833,7.3748672117340535,2608.798818956572,2.9033054922712576,1211.8036730950162,42.824032938224576,70.0,450.0,33.6371172124959,100.0,Requires Maintenance,Overheating,2-stroke Low-Speed,HFO,MAN B&W
2023-04-23,ENG_022,98.86261394548464,8.0,1000.0,4.238401812077379,1691.7632612935345,78.60801971063955,94.80701726230203,450.0,19.021069188819478,100.0,Requires Maintenance,Oil Leakage,4-stroke High-Speed,Diesel,MAN B&W
2023-04-30,ENG_022,70.44521256752391,5.886827713356097,3214.4504157987367,3.4099658352339834,1725.5372589032859,26.64323559957894,72.62265033481948,438.94503971957954,141.5768127546307,100.0,Critical,Mechanical Wear,2-stroke Medium-Speed,Diesel,MAN B&W
2023-05-07,ENG_022,84.7585400456717,6.639118747614113,1934.3636950050154,3.539211743012055,1110.5315051718371,45.352905698716675,83.47236780242994,450.0,43.42905036083241,100.0,Requires Maintenance,Oil Leakage,4-stroke Medium-Speed,HFO,MAN B&W
2023-05-14,ENG_022,72.88302386476607,5.988412761470639,1000.0,3.671880822621039,1695.69156113331,22.521480510284317,70.0,450.0,47.82925877310932,100.0,Critical,Mechanical Wear,2-stroke Low-Speed,HFO,MAN B&W
2023-05-21,ENG_022,100.03182934612569,8.0,8688.14867875523,3.8555244603477283,1337.8942740356747,64.39424724601582,100.0,450.0,161.26934406221255,100.0,Normal,Oil Leakage,4-stroke High-Speed,Diesel,Mitsubishi
2023-05-28,ENG_022,99.7233675767354,8.0,4473.499734972253,3.573844861384174,1671.3951073965573,75.08459313194903,97.81486123267683,450.0,63.68656947220716,100.0,Critical,Oil Leakage,2-stroke Low-Speed,HFO,Yanmar
2023-06-04,ENG_022,77.33156872340001,6.295210466568002,1066.2472401060254,3.619062001239875,1486.3107014667169,36.80223977302937,77.01686445464071,450.0,1.6103875442582858,662.1059905161641,Requires Maintenance,Oil Leakage,4-stroke High-Speed,Diesel,Mitsubishi
2023-06-11,ENG_022,90.81336184177862,8.0,3304.8250704324055,4.101263144896895,1505.7551128161997,71.50050060794726,92.84382958134618,450.0,47.68615292215094,100.0,Critical,Overheating,2-stroke Medium-Speed,Diesel,Yanmar
2023-06-18,ENG_022,82.48291849656025,6.963060831271336,1000.0,3.186803394367743,1462.9804701157564,37.53309382771387,81.3887987414939,450.0,20.042329541104493,100.0,Requires Maintenance,Mechanical Wear,2-stroke Medium-Speed,Diesel,Mitsubishi
2023-06-25,ENG_022,96.71093326739852,7.672659801087643,3543.451842747154,3.6619229497557377,1742.4258408466972,74.64620969863492,95.59224334917876,450.0,17.271838371623463,205.15776992035896,Normal,Mechanical Wear,4-stroke Medium-Speed,HFO,MAN B&W
2023-07-02,ENG_022,89.71707382636718,8.0,2008.5313634545605,3.457710965149249,1252.0823974949944,65.23771421580705,97.11117977933368,450.0,13.017864742805918,154.29038503142678,Critical,Overheating,2-stroke Medium-Speed,HFO,Mitsubishi
2023-07-09,ENG_022,85.36384748624155,8.0,6498.11093258751,4.217757521606435,1621.5680677470018,68.29440661048632,78.90261024183678,450.0,99.66759098946338,100.0,Critical,No Failure,4-stroke High-Speed,Diesel,Mitsubishi
2023-07-16,ENG_022,72.73632480480792,5.0,2041.2921486549355,2.971442225902956,1720.26603297791,21.08039333602727,70.0,450.0,31.810417569816252,100.0,Requires Maintenance,Overheating,4-stroke High-Speed,Diesel,MAN B&W
2023-07-23,ENG_022,93.30817744544851,8.0,4520.355961786413,4.348252377641763,1643.268016108082,77.76862142444156,90.03199464067217,450.0,60.68878939888975,100.0,Normal,Mechanical Wear,4-stroke Medium-Speed,HFO,Yanmar
2023-07-30,ENG_022,95.25236275108928,6.7557494318851665,9154.720467392182,4.236089211161605,1964.9397828646836,63.600259524219396,100.0,450.0,144.8189763098428,100.0,Normal,Overheating,4-stroke High-Speed,Diesel,Yanmar
2023-08-06,ENG_022,83.62470901963063,6.876601075787983,2740.309294221077,3.502705395799636,1394.2106474550603,38.285065723168,81.69086910150448,450.0,71.28880748577431,100.0,Critical,Overheating,4-stroke Medium-Speed,Diesel,Rolls-Royce
2023-08-13,ENG_022,87.06202933438416,8.0,9087.488021639745,3.5991783824545376,1691.4609645187063,69.76367989153081,87.78265595892117,450.0,153.83614680867512,100.0,Normal,No Failure,4-stroke High-Speed,Diesel,Wärtsilä
2023-08-20,ENG_022,84.30924546001769,6.897313970142929,3604.0984340670343,3.3693633920474504,1478.781872931716,36.891271904895795,82.88701085125072,450.0,83.65359297046186,100.0,Requires Maintenance,Oil Leakage,2-stroke Medium-Speed,Diesel,Wärtsilä
2023-08-27,ENG_022,89.7746449177995,8.0,5955.397378633317,4.331564126978134,1746.6812152705338,72.36523037396768,91.58424594479217,450.0,67.00455129307896,100.0,Critical,No Failure,4-stroke High-Speed,Diesel,Rolls-Royce
2023-09-03,ENG_022,82.47848705334907,6.753016316400878,4710.333339306289,3.8937968952280335,1498.462200855726,26.75482342471622,82.44034641021459,450.0,126.06533975123787,100.0,Critical,Mechanical Wear,2-stroke Medium-Speed,HFO,MAN B&W
2023-09-10,ENG_022,101.30139968593735,8.0,1704.7760975849505,3.5240151629978516,1422.424843627506,62.22115864764775,100.0,450.0,12.293416593024354,138.67390604433683,Normal,Mechanical Wear,4-stroke Medium-Speed,Diesel,Wärtsilä
2023-09-17,ENG_022,83.93844072489064,8.0,1647.272727827241,4.247585359459243,1761.2144407743258,52.44190859869462,87.80017983880018,450.0,15.032368341046123,109.58171663006263,Normal,No Failure,4-stroke Medium-Speed,HFO,MAN B&W
2023-09-24,ENG_022,81.74564626214978,6.088131876281571,3456.0792785321737,3.66452705802781,1401.687612196214,25.79206821172645,83.06645520269667,450.0,109.53158393905738,100.0,Critical,Mechanical Wear,4-stroke High-Speed,Diesel,Rolls-Royce
2023-10-01,ENG_022,76.62712224847046,6.759044712893937,3744.359605616621,3.451812561735813,1217.4548482198888,34.51362969553034,74.42192011610167,450.0,81.8060398241937,100.0,Normal,Overheating,4-stroke High-Speed,HFO,Rolls-Royce
2023-10-08,ENG_022,75.66195381703518,5.602873651091458,4002.4303255082004,3.1844011945568855,1396.6306233652342,20.74424217663889,76.5981549643009,450.0,132.78976205362733,100.0,Critical,Oil Leakage,2-stroke Low-Speed,HFO,Rolls-Royce
2023-10-15,ENG_022,84.58563481272161,7.290975811959493,6189.988435302556,3.61874706755356,1623.8065893177065,48.12607792787035,91.84159305776527,450.0,153.93350067371327,100.0,Critical,Oil Leakage,4-stroke High-Speed,Diesel,MAN B&W
2023-10-22,ENG_022,80.45435639345811,6.934711618289061,3805.4911391116634,4.316839816461,1778.4077503174183,38.07591564560002,82.14926780046939,450.0,65.24563544881998,100.0,Requires Maintenance,No Failure,4-stroke High-Speed,HFO,Yanmar
2023-10-29,ENG_022,99.08550316123477,7.752618791125599,5323.9159402675195,3.8736599723722236,1522.2258750593023,55.90144905786553,99.54123212617178,450.0,100.19688446622057,100.0,Normal,Oil Leakage,2-stroke Medium-Speed,HFO,Caterpillar
2023-11-05,ENG_022,79.8173151653632,7.562840186277657,3696.9367637478163,4.159122893951846,1763.639413446805,37.83426846251703,75.7056563070811,450.0,84.11703346961205,100.0,Requires Maintenance,Oil Leakage,4-stroke High-Speed,HFO,Rolls-Royce
2023-11-12,ENG_022,84.33280170105006,6.734673303267539,6894.590972313301,3.566601369742874,1228.3650157044813,37.99514669041908,86.50605729304492,450.0,164.91059014792873,100.0,Normal,No Failure,4-stroke Medium-Speed,Diesel,Caterpillar
2023-11-19,ENG_022,79.7270432305517,7.7635363894161316,8461.797371883296,3.715780195079742,1411.3473070364194,64.5915919238962,82.34372387109686,450.0,139.62218043590798,100.0,Normal,Oil Leakage,4-stroke High-Speed,Diesel,Caterpillar
2023-11-26,ENG_022,79.02655386445842,5.709622990483467,4220.704827453851,3.625255244002143,1442.2849765691797,22.888570158701206,79.96472330482032,450.0,153.1719349905954,100.0,Critical,Oil Leakage,2-stroke Medium-Speed,Diesel,Yanmar
2023-12-03,ENG_022,97.962382875217,8.0,2646.083872427896,4.6276315759919076,1477.0881145054962,74.17369971151923,98.3046652324984,450.0,42.7291347130375,100.0,Critical,Oil Leakage,2-stroke Medium-Speed,Diesel,Rolls-Royce
2023-12-10,ENG_022,88.70276302614602,7.855222419129046,9384.17083620199,3.7765327653139,1516.8188776500392,71.13583246347089,97.20038206966782,450.0,129.78443909131585,100.0,Critical,No Failure,4-stroke High-Speed,HFO,Caterpillar
2023-12-17,ENG_022,75.46937359287325,7.9028209646037615,3338.899036094162,4.193934576709269,1638.1821914784387,60.06828099358439,78.03565684024647,450.0,44.599501799605015,100.0,Normal,Overheating,2-stroke Medium-Speed,Diesel,Mitsubishi
2023-12-24,ENG_022,86.48472941779629,8.0,2185.7353918240997,3.81860495293367,1411.038632365902,55.593294206443055,90.20481420332518,450.0,35.068745615969505,100.0,Requires Maintenance,No Failure,4-stroke Medium-Speed,HFO,MAN B&W
2023-12-31,ENG_022,92.14736421844137,8.0,10933.754796805135,3.56442896266741,1527.8057373906252,73.53814988837914,92.34801068170682,450.0,158.63671482213255,100.0,Critical,Oil Leakage,4-stroke Medium-Speed,HFO,MAN B&W
2024-01-07,ENG_022,82.95631848523838,6.518687844026766,3168.5712702513047,3.1151236658328485,1490.9754219351896,31.119810771722868,82.56153523112421,450.0,3.2431420086015965,800.0,Requires Maintenance,Mechanical Wear,4-stroke Medium-Speed,Diesel,Wärtsilä
2024-01-14,ENG_022,87.47596009650209,6.2189522847532706,2540.8069305351682,3.269197382843818,1314.82201922177,24.738149731449717,89.37225732960852,450.0,162.18530221545618,100.0,Requires Maintenance,Oil Leakage,4-stroke Medium-Speed,HFO,MAN B&W
2024-01-21,ENG_022,78.41091480537015,6.203748213615028,1000.0,3.686586008279855,1477.266662183713,34.370610194572286,78.01328621876137,450.0,25.07599869411944,100.0,Normal,Mechanical Wear,4-stroke Medium-Speed,HFO,MAN B&W
2024-01-28,ENG_022,86.02096839830202,7.9551674808833,10638.487369791726,4.175892905136957,1471.2680940205764,67.67469672201142,85.86966644426772,450.0,137.66559774126904,100.0,Normal,Mechanical Wear,2-stroke Low-Speed,Diesel,Wärtsilä
2024-02-04,ENG_022,70.78947579421948,6.006419963722162,1745.5173767819088,2.9830201873412148,1466.9838869993907,22.080216003589,72.17909283984257,450.0,46.35498891544132,100.0,Critical,Oil Leakage,2-stroke Medium-Speed,Diesel,Rolls-Royce
2024-02-11,ENG_022,87.48091611666081,7.884057020305115,3281.772312480295,3.99866930275538,1506.3518913162902,54.968410105009376,85.94248657980881,450.0,58.9179910083622,100.0,Requires Maintenance,Oil Leakage,4-stroke High-Speed,Diesel,Caterpillar
2024-02-18,ENG_022,96.31464658553608,8.0,2707.218249058203,4.019315787117063,1515.1347081226772,79.7262509714786,96.97587423071494,450.0,36.41529550209347,100.0,Critical,No Failure,4-stroke High-Speed,Diesel,Wärtsilä
2024-02-25,ENG_022,88.67425271726279,8.0,7322.539792523716,3.921182272851555,1413.540964178534,71.34176563025237,88.91450515684095,450.0,98.36635913682137,100.0,Normal,Oil Leakage,2-stroke Medium-Speed,Diesel,Wärtsilä
2024-03-03,ENG_022,89.27943613141356,8.0,5510.648348545332,4.066722440633134,1754.5429467942529,51.28674134261537,92.18051304377566,450.0,58.480051981322845,100.0,Requires Maintenance,Oil Leakage,4-stroke High-Speed,HFO,MAN B&W
2024-03-10,ENG_022,79.47245675125544,6.99352173546469,1939.2582495762063,3.8950680786868808,1266.1038741593966,23.818454557198542,77.63851373679921,450.0,110.44203063510342,100.0,Normal,Oil Leakage,2-stroke Medium-Speed,Diesel,Yanmar
2024-03-17,ENG_022,91.18088170716722,8.0,1000.0,3.9678196379062656,1355.8059783060207,69.88241086314258,85.18108599133484,450.0,2.6287494142670838,380.40902437207313,Critical,Overheating,2-stroke Low-Speed,HFO,MAN B&W
2024-03-24,ENG_022,82.26953954346916,8.0,1000.0,3.6803623725159693,2055.992724844711,55.93871049063263,81.33763478304114,450.0,10.814980430526656,100.0,Requires Maintenance,Oil Leakage,2-stroke Low-Speed,Diesel,Wärtsilä
2024-03-31,ENG_022,75.6594723696486,5.849442230484653,1593.1220738697077,3.35903290885805,1292.401729002154,26.89597982357401,76.85133043782284,450.0,16.743073658849774,100.0,Normal,Oil Leakage,4-stroke Medium-Speed,Diesel,MAN B&W
2024-04-07,ENG_022,65.54065463840769,5.706972387126037,3165.7701800736027,3.626579110366982,1229.2490650580482,25.631437089401373,70.0,450.0,70.39093913211882,100.0,Normal,Oil Leakage,2-stroke Medium-Speed,Diesel,Yanmar
2024-04-14,ENG_022,93.55221807084882,8.0,10287.822774515205,4.334736785237041,1646.8953490002436,74.57760916619554,91.47368906253338,450.0,136.885757006876,100.0,Normal,No Failure,4-stroke High-Speed,HFO,Caterpillar
2024-04-21,ENG_022,88.17731117662258,7.336995882880712,8447.13124403973,3.8435554846125517,1084.576029245225,60.152015776284706,89.80361075555125,450.0,149.2138889435683,100.0,Critical,Overheating,4-stroke High-Speed,Diesel,MAN B&W
2024-04-28,ENG_022,91.86955734314903,8.0,5314.523753199146,3.7710353419910887,1452.9452180055123,69.75720795900534,95.27502044000312,450.0,41.12820433023133,129.21847281556856,Critical,Oil Leakage,4-stroke High-Speed,HFO,MAN B&W
2024-05-05,ENG_022,94.3432152829036,8.0,5540.3347516716485,3.781622243391821,1929.1649850152976,72.73873401693604,96.59696727222007,450.0,96.49411367215436,100.0,Requires Maintenance,Overheating,2-stroke Medium-Speed,Diesel,Yanmar
2024-05-12,ENG_022,88.22100976903091,8.0,5273.580531735147,3.8154221457608313,1191.0128155693199,54.30634112289933,85.84910445869367,450.0,129.08531877235689,100.0,Requires Maintenance,Oil Leakage,4-stroke High-Speed,Diesel,Wärtsilä
2024-05-19,ENG_022,84.76211842836055,7.425231230121091,3950.9127182978855,3.198000304599774,1103.6071028522574,51.04678110530247,82.71243930384844,450.0,48.52334422649426,100.0,Critical,Oil Leakage,4-stroke Medium-Speed,HFO,Rolls-Royce
2024-05-26,ENG_022,83.99103360159158,6.966310083309125,3141.8973243597634,3.7662416309243794,1200.1637596084604,45.82564461925941,85.29604395061551,450.0,68.7132997716939,100.0,Requires Maintenance,Oil Leakage,4-stroke High-Speed,HFO,Rolls-Royce
